event_ticker,ticker,title,game_date,visitor_team,home_team,status,result,volume_fp,open_interest_fp,settlement_value_dollars,occurrence_datetime,kalshi_home_prob,pregame_yes_bid,pregame_yes_ask,cutoff_ts,end_period_ts,kalshi_home_win,start_et,visitor_pts,home_pts,home_win,home_margin
KXNBAGAME-26APR15GSWLAC,KXNBAGAME-26APR15GSWLAC-LAC,Golden State at Los Angeles C Winner?,2026-04-15,Golden State Warriors,Los Angeles Clippers,finalized,no,12431149.0,0.0,0.0,,0.675,0.67,0.68,1776303900.0,1776303900.0,0,10:00p,126,121,0,-5
KXNBAGAME-26APR15ORLPHI,KXNBAGAME-26APR15ORLPHI-PHI,Orlando at Philadelphia Winner?,2026-04-15,Orlando Magic,Philadelphia 76ers,finalized,yes,10030644.0,0.0,1.0,,0.515,0.51,0.52,1776294900.0,1776294900.0,1,7:30p,97,109,1,12
KXNBAGAME-26APR17CHAORL,KXNBAGAME-26APR17CHAORL-ORL,Charlotte at Orlando Winner?,2026-04-17,Charlotte Hornets,Orlando Magic,finalized,yes,9084346.19,0.0,1.0,2026-04-18 02:30:00+00:00,0.995,0.99,1.0,1776478500.0,1776478500.0,1,7:30p,90,121,1,31
KXNBAGAME-26APR17GSWPHX,KXNBAGAME-26APR17GSWPHX-PHX,Golden State at Phoenix Winner?,2026-04-17,Golden State Warriors,Phoenix Suns,finalized,yes,9489000.55,0.0,1.0,2026-04-18 05:00:00+00:00,0.995,0.99,1.0,1776487500.0,1776487500.0,1,10:00p,96,111,1,15
KXNBAGAME-26APR18HOULAL,KXNBAGAME-26APR18HOULAL-LAL,Houston at Los Angeles L Winner?,2026-04-18,Houston Rockets,Los Angeles Lakers,finalized,yes,15486859.11,0.0,1.0,2026-04-19 03:30:00+00:00,0.995,0.99,1.0,1776568500.0,1776568500.0,1,8:30p,98,107,1,9
KXNBAGAME-26APR18MINDEN,KXNBAGAME-26APR18MINDEN-DEN,Minnesota at Denver Winner?,2026-04-18,Minnesota Timberwolves,Denver Nuggets,finalized,yes,9978264.99,0.0,1.0,2026-04-18 22:30:00+00:00,0.995,0.99,1.0,1776550500.0,1776550500.0,1,3:30p,105,116,1,11
KXNBAGAME-26APR18ATLNYK,KXNBAGAME-26APR18ATLNYK-NYK,Atlanta at New York Winner?,2026-04-18,Atlanta Hawks,New York Knicks,finalized,yes,9778389.75,0.0,1.0,2026-04-19 01:00:00+00:00,0.995,0.99,1.0,1776559500.0,1776559500.0,1,6:00p,102,113,1,11
KXNBAGAME-26APR18TORCLE,KXNBAGAME-26APR18TORCLE-CLE,Toronto at Cleveland Winner?,2026-04-18,Toronto Raptors,Cleveland Cavaliers,finalized,yes,4664302.22,0.0,1.0,,0.765,0.76,0.77,1776530700.0,1776530700.0,1,1:00p,113,126,1,13
KXNBAGAME-26APR19PHIBOS,KXNBAGAME-26APR19PHIBOS-BOS,Game 1: Philadelphia at Boston Winner?,2026-04-19,Philadelphia 76ers,Boston Celtics,finalized,yes,5062185.09,0.0,1.0,2026-04-19 20:00:00+00:00,0.995,0.99,1.0,1776627900.0,1776627420.0,1,1:00p,91,123,1,32
KXNBAGAME-26APR19PORSAS,KXNBAGAME-26APR19PORSAS-SAS,Game 1: Portland at San Antonio Winner?,2026-04-19,Portland Trail Blazers,San Antonio Spurs,finalized,yes,11241170.5,0.0,1.0,2026-04-20 04:00:00+00:00,0.995,0.99,1.0,1776656700.0,1776656700.0,1,9:00p,98,111,1,13
KXNBAGAME-26APR19PHXOKC,KXNBAGAME-26APR19PHXOKC-OKC,Game 1: Phoenix at Oklahoma City Winner?,2026-04-19,Phoenix Suns,Oklahoma City Thunder,finalized,yes,5031095.28,0.0,1.0,2026-04-19 22:30:00+00:00,0.995,0.99,1.0,1776636900.0,1776636540.0,1,3:30p,84,119,1,35
KXNBAGAME-26APR19ORLDET,KXNBAGAME-26APR19ORLDET-DET,Game 1: Orlando at Detroit Winner?,2026-04-19,Orlando Magic,Detroit Pistons,finalized,no,17013070.83,0.0,0.0,2026-04-20 01:30:00+00:00,0.005,0.0,0.01,1776647700.0,1776647340.0,0,6:30p,112,101,0,-11
KXNBAGAME-26APR20MINDEN,KXNBAGAME-26APR20MINDEN-DEN,Game 2: Minnesota at Denver Winner?,2026-04-20,Minnesota Timberwolves,Denver Nuggets,finalized,no,15512434.6,0.0,0.0,2026-04-21 05:30:00+00:00,0.445,0.44,0.45,1776748500.0,1776748500.0,0,10:30p,119,114,0,-5
KXNBAGAME-26APR20ATLNYK,KXNBAGAME-26APR20ATLNYK-NYK,Game 2: Atlanta at New York Winner?,2026-04-20,Atlanta Hawks,New York Knicks,finalized,no,14731235.34,0.0,0.0,2026-04-21 03:00:00+00:00,0.11499999999999999,0.11,0.12,1776739500.0,1776739500.0,0,8:00p,107,106,0,-1
KXNBAGAME-26APR20TORCLE,KXNBAGAME-26APR20TORCLE-CLE,Game 2: Toronto at Cleveland Winner?,2026-04-20,Toronto Raptors,Cleveland Cavaliers,finalized,yes,6052237.18,0.0,1.0,2026-04-21 02:00:00+00:00,0.995,0.99,1.0,1776735900.0,1776735540.0,1,7:00p,105,115,1,10
KXNBAGAME-26APR21PORSAS,KXNBAGAME-26APR21PORSAS-SAS,Game 2: Portland at San Antonio Winner?,2026-04-21,Portland Trail Blazers,San Antonio Spurs,finalized,no,14381314.42,0.0,0.0,2026-04-22 03:00:00+00:00,0.005,0.0,0.01,1776825900.0,1776825840.0,0,8:00p,106,103,0,-3
KXNBAGAME-26APR21HOULAL,KXNBAGAME-26APR21HOULAL-LAL,Game 2: Houston at Los Angeles L Winner?,2026-04-21,Houston Rockets,Los Angeles Lakers,finalized,yes,20515634.95,0.0,1.0,2026-04-22 05:30:00+00:00,0.995,0.99,1.0,1776834900.0,1776834900.0,1,10:30p,94,101,1,7
KXNBAGAME-26APR21PHIBOS,KXNBAGAME-26APR21PHIBOS-BOS,Game 2: Philadelphia at Boston Winner?,2026-04-21,Philadelphia 76ers,Boston Celtics,finalized,no,13661655.62,0.0,0.0,2026-04-22 02:00:00+00:00,0.005,0.0,0.01,1776822300.0,1776821460.0,0,7:00p,111,97,0,-14
KXNBAGAME-26APR22PHXOKC,KXNBAGAME-26APR22PHXOKC-OKC,Game 2: Phoenix at Oklahoma City Winner?,2026-04-22,Phoenix Suns,Oklahoma City Thunder,finalized,yes,6201717.52,0.0,1.0,2026-04-23 04:30:00+00:00,0.995,0.99,1.0,1776917700.0,1776917700.0,1,9:30p,107,120,1,13
KXNBAGAME-26APR22ORLDET,KXNBAGAME-26APR22ORLDET-DET,Game 2: Orlando at Detroit Winner?,2026-04-22,Orlando Magic,Detroit Pistons,finalized,yes,5169195.24,0.0,1.0,2026-04-23 02:00:00+00:00,0.995,0.99,1.0,1776908700.0,1776908700.0,1,7:00p,83,98,1,15
KXNBAGAME-26APR23NYKATL,KXNBAGAME-26APR23NYKATL-ATL,Game 3: New York at Atlanta Winner?,2026-04-23,New York Knicks,Atlanta Hawks,finalized,yes,10931838.1,0.0,1.0,2026-04-24 01:35:43.680000+00:00,0.895,0.89,0.9,1776993643.0,1776993600.0,1,7:00p,108,109,1,1
KXNBAGAME-26APR23CLETOR,KXNBAGAME-26APR23CLETOR-TOR,Game 3: Cleveland at Toronto Winner?,2026-04-23,Cleveland Cavaliers,Toronto Raptors,finalized,yes,6031301.36,0.0,1.0,2026-04-24 02:23:29.696000+00:00,0.685,0.68,0.69,1776996509.0,1776996480.0,1,8:00p,104,126,1,22
KXNBAGAME-26APR23DENMIN,KXNBAGAME-26APR23DENMIN-MIN,Game 3: Denver at Minnesota Winner?,2026-04-23,Denver Nuggets,Minnesota Timberwolves,finalized,yes,10508555.65,0.0,1.0,2026-04-24 04:03:08.145000+00:00,0.985,0.98,0.99,1777002488.0,1777002480.0,1,9:30p,96,113,1,17
KXNBAGAME-26APR24BOSPHI,KXNBAGAME-26APR24BOSPHI-PHI,Game 3: Boston at Philadelphia Winner?,2026-04-24,Boston Celtics,Philadelphia 76ers,finalized,no,14170525.78,0.0,0.0,2026-04-25 02:00:00+00:00,0.005,0.0,0.01,1777081500.0,1777081500.0,0,7:00p,108,100,0,-8
KXNBAGAME-26APR24LALHOU,KXNBAGAME-26APR24LALHOU-HOU,Game 3: Los Angeles L at Houston Winner?,2026-04-24,Los Angeles Lakers,Houston Rockets,finalized,no,18022820.63,0.0,0.0,2026-04-25 02:52:28.829000+00:00,0.475,0.47,0.48,1777084648.0,1777084620.0,0,8:00p,112,108,0,-4
KXNBAGAME-26APR24SASPOR,KXNBAGAME-26APR24SASPOR-POR,Game 3: San Antonio at Portland Winner?,2026-04-24,San Antonio Spurs,Portland Trail Blazers,finalized,no,15774619.0,0.0,0.0,2026-04-25 05:10:27.121000+00:00,0.405,0.4,0.41,1777092927.0,1777092900.0,0,10:30p,120,108,0,-12
KXNBAGAME-26APR25OKCPHX,KXNBAGAME-26APR25OKCPHX-PHX,Game 3: Oklahoma City at Phoenix Winner?,2026-04-25,Oklahoma City Thunder,Phoenix Suns,finalized,no,13604978.35,0.0,0.0,2026-04-25 22:30:00+00:00,0.005,0.0,0.01,1777155300.0,1777155000.0,0,3:30p,121,109,0,-12
KXNBAGAME-26APR25DETORL,KXNBAGAME-26APR25DETORL-ORL,Game 3: Detroit at Orlando Winner?,2026-04-25,Detroit Pistons,Orlando Magic,finalized,yes,10717312.12,0.0,1.0,2026-04-25 20:00:00+00:00,0.905,0.9,0.91,1777146300.0,1777146300.0,1,1:00p,105,113,1,8
KXNBAGAME-26APR25NYKATL,KXNBAGAME-26APR25NYKATL-ATL,Game 4: New York at Atlanta Winner?,2026-04-25,New York Knicks,Atlanta Hawks,finalized,no,11725486.03,0.0,0.0,2026-04-26 00:40:45.956000+00:00,0.005,0.0,0.01,1777163145.0,1777163100.0,0,6:00p,114,98,0,-16
KXNBAGAME-26APR25DENMIN,KXNBAGAME-26APR25DENMIN-MIN,Game 4: Denver at Minnesota Winner?,2026-04-25,Denver Nuggets,Minnesota Timberwolves,finalized,yes,24285462.85,0.0,1.0,2026-04-26 03:13:59.307000+00:00,0.855,0.85,0.86,1777172339.0,1777172280.0,1,8:30p,96,112,1,16
KXNBAGAME-26APR26SASPOR,KXNBAGAME-26APR26SASPOR-POR,Game 4: San Antonio at Portland Winner?,2026-04-26,San Antonio Spurs,Portland Trail Blazers,finalized,no,14970947.13,0.0,0.0,2026-04-26 22:12:25.106000+00:00,0.055,0.05,0.06,1777240645.0,1777240620.0,0,3:30p,114,93,0,-21
KXNBAGAME-26APR26LALHOU,KXNBAGAME-26APR26LALHOU-HOU,Game 4: Los Angeles L at Houston Winner?,2026-04-26,Los Angeles Lakers,Houston Rockets,finalized,yes,8664542.42,0.0,1.0,2026-04-27 04:06:50.259000+00:00,0.995,0.99,1.0,1777261910.0,1777261860.0,1,9:30p,96,115,1,19
KXNBAGAME-26APR26BOSPHI,KXNBAGAME-26APR26BOSPHI-PHI,Game 4: Boston at Philadelphia Winner?,2026-04-26,Boston Celtics,Philadelphia 76ers,finalized,no,17945086.9,0.0,0.0,2026-04-27 02:00:00+00:00,0.005,0.0,0.01,1777254300.0,1777253940.0,0,7:00p,128,96,0,-32
KXNBAGAME-26APR26CLETOR,KXNBAGAME-26APR26CLETOR-TOR,Game 4: Cleveland at Toronto Winner?,2026-04-26,Cleveland Cavaliers,Toronto Raptors,finalized,yes,14687453.38,0.0,1.0,2026-04-26 19:41:54.356000+00:00,0.20500000000000002,0.2,0.21,1777231614.0,1777231560.0,1,1:00p,89,93,1,4
KXNBAGAME-26APR27DETORL,KXNBAGAME-26APR27DETORL-ORL,Game 4: Detroit at Orlando Winner?,2026-04-27,Detroit Pistons,Orlando Magic,finalized,yes,16645499.29,0.0,1.0,2026-04-28 03:00:00+00:00,0.945,0.94,0.95,1777344300.0,1777344300.0,1,8:00p,88,94,1,6
KXNBAGAME-26APR27MINDEN,KXNBAGAME-26APR27MINDEN-DEN,Game 5: Minnesota at Denver Winner?,2026-04-27,Minnesota Timberwolves,Denver Nuggets,finalized,yes,6543880.78,0.0,1.0,2026-04-28 05:30:00+00:00,0.995,0.99,1.0,1777353300.0,1777353300.0,1,10:30p,113,125,1,12
